date,rx,hml_fx,rx_net,hml_fx_net,dollar,carry
1987-08-31,2.2439192423059167,1.2857114515048425,1.1133474881500758,6.5898977634782305,-2.1276349872957447,-0.32973975666752003
1987-09-30,-0.5135746076967125,4.06654959781444,0.0932145806418557,-0.7321056261474695,0.6272015425828521,-3.0844932655621977
1987-10-31,3.077052257461381,-5.935640878382699,1.345550966250226,2.9243074528963935,-3.0534502699526835,6.774707302669837
1987-11-30,4.304269173840745,0.6927800280192062,2.3157857666629367,11.324786607206267,-4.297125218298924,0.678497326348429
1987-12-31,3.042629855845176,-0.4385227591322822,1.8344191547839137,5.164516722562634,-3.132268563579089,1.637518458841896
1988-01-31,-4.149579133974726,1.7909691303050195,-3.0518576893623557,-6.329673313243017,4.144491607564501,-0.7859297361765889
1988-02-29,-0.4675950998722661,2.3923444740173325,-0.23531419720424826,-0.10197054608272332,0.504810387556955,-1.4695406038512075
1988-03-31,1.7625691241204395,1.3719441678094815,1.3712364725974855,2.710719752477103,-1.700450490347347,-0.4224862635993601
1988-04-30,-0.398327572054986,2.902750601849724,-0.13287364297405324,0.4358352882719421,0.43497192436509036,-2.070199189402616
1988-05-31,-1.4663036818369566,3.5368478255881235,-0.8518964791580782,-0.9821421417922132,1.5053178728821295,-2.698861907712371
1988-06-30,-4.378228013720301,3.0861683462969323,-2.389168497686047,-9.641824798650806,4.242675523062089,-1.702899620560782
1988-07-31,-1.4256280217688349,2.1429094421091928,-0.9584680417248593,-1.4189100369709975,1.441102234440357,-1.3422607898276027
1988-08-31,-1.4506479835881532,-0.25797318008912856,-0.9751782408432611,-3.92211568788303,1.3612369918065312,1.1938269007040667
1988-09-30,0.2271706527123843,-0.13595058568728682,0.20235646084339146,-0.9248783992109121,-0.2132014002304698,0.9080128356646421
1988-10-31,3.7489134674105467,0.18899462214589519,2.2224619250006694,8.409059742838942,-3.7386343852665274,0.5525889493346953
1988-11-30,2.9772172206768364,2.720159831753214,2.33403604114588,5.933274053467552,-3.0026990564434466,-1.9706344842859083
1988-12-31,-1.8669974717929583,0.24005663516600897,-1.0784502349606468,-5.477790085379114,1.8387306953165028,0.6606243168466073
1989-01-31,-2.989613355451735,3.759783283992996,-1.6382834995478675,-5.4519392885551285,2.972012041377618,-2.962507900341056
1989-02-28,0.7818254554815557,-4.825563520879783,-0.15862879318348702,-0.00036773816799069714,-0.7971071308132125,5.506077574580373
1989-03-31,-2.5764594031073953,2.201872190252164,-1.8146091424193582,-3.111141751886267,2.7505305576745314,-1.2272142337244787
1989-04-30,0.42752281827472044,-0.08641091931934491,0.4046776857849267,-0.7287569778578153,-0.47974925368012256,0.8103960476494615
1989-05-31,-4.335483281735428,-2.2469962198502405,-3.241347829581847,-9.650592636172117,4.3302264945942,3.0303887202438595
1989-06-30,0.4921031393369303,0.3317414758474205,0.4425328399600356,-0.32413261469124016,-0.44308607566486474,0.4352709124975901
1989-07-31,3.703750843628928,2.4513020001357217,2.710669490181945,7.525014148117612,-3.634112043963447,-1.6294927658666678
1989-08-31,-3.059660350027145,0.47643389456935303,-2.1084203538068778,-6.066811850114948,3.190844172899333,0.3541356875203974
1989-09-30,2.7019181213525267,-0.1037538222415979,1.5606900349520316,5.917146935064767,-2.6026943412712056,0.852136404226661
1989-10-31,0.7275891643548739,1.7154925804161745,0.6567237351140883,1.365411317612341,-0.6134461634503316,-0.9652398343518782
1989-11-30,1.6920054084769351,1.0501392919102965,1.5098301171115316,1.3942873573600265,-1.5137431918742676,-0.23603235203772666
1989-12-31,3.1667505772428135,1.6967665311353533,2.67442761671455,3.695201586449179,-2.98382708732549,-0.887835598999067
1990-01-31,0.8525439138135615,0.859847423043305,0.6210442795510862,1.164971692269206,-0.6129013851078352,-0.0075024679642266
1990-02-28,-0.14836122290290116,1.618668291441852,0.0639119959520738,-0.4126557479086232,0.31442841152040757,-0.699742519500314
1990-03-31,-0.25322661561120463,1.0653830141451437,0.3508841162042103,-3.2786616310134282,0.48019996216354865,-0.2050307171416202
1990-04-30,0.8899103565198438,0.102193057320904,0.7068503192838523,0.44770585624879927,-0.6782423567122723,0.5893194918700162
1990-05-31,0.35538351399877854,2.046946119404977,0.2841073296397436,1.6561371627145036,-0.11527528888567128,-1.3652361101102155
1990-06-30,1.658625500628132,2.771403919602381,1.4060178755414725,3.4587727452750197,-1.4504067594369994,-2.136938737009374
1990-07-31,3.4043078743385613,1.7997585951553354,2.556946863714289,6.122764144878499,-3.215283667228737,-1.1850220290599893
1990-08-31,1.261830595966925,0.803050666535935,0.7667718009953642,2.934143894069521,-1.0346022048617696,-0.14780911126163476
1990-09-30,0.3174712454884054,1.1169053642910258,0.3239964528718935,0.253820152233903,-0.3764348533588032,0.33128517027777515
1990-10-31,2.023114240974192,-2.4434524835666918,1.0340259410711379,2.594264736303393,-1.8456112395374025,3.026237934815806
1990-11-30,0.41442339554965174,1.5942798449728068,0.5513927855616263,-0.13005650887451675,-0.205314241305326,-0.9319208370510133
1990-12-31,-0.39666516965093596,-0.7613539787985388,-0.485662807695892,-1.6792842425069787,0.526193822921438,1.4478486757270912
1991-01-31,1.4606138451316246,2.2969760680001534,1.223491985218115,2.2679914262137277,-1.2150664871073809,-1.6332839462938176
1991-02-28,-1.6023914524817222,-1.5064596930452645,-1.735584620280695,-1.5819976088022853,1.842292116726847,2.1121725517818963
1991-03-31,-6.777394264773482,1.4418590625460075,-4.9069674448583935,-10.676135541118983,6.973788684808298,-0.5908222619547807
1991-04-30,0.2932779859986365,-0.46911870224827235,0.005913247444089579,0.34986417634331746,-0.0029535551474529475,1.1118471073854053
1991-05-31,-0.6459773089832737,-0.8566501083669964,-0.8075033464558851,-0.6786746763096124,0.944140463410936,1.4863873157706153
1991-06-30,-2.470613767525532,-3.604218273749267,-2.5243935590449866,-4.019741575553061,2.758705376104251,4.123903406694105
1991-07-31,2.295282384765458,2.5045359989680605,1.8611850686260059,4.394664519822888,-2.034434165732396,-1.92631990508359
1991-08-31,0.39382671693698934,0.5881104212505595,0.31183471660966666,0.36365164785029935,-0.12580186427504056,0.043501191162961805
1991-09-30,3.375430233926341,2.5157681123208904,2.6638618190607075,6.078265317792042,-3.097245580052725,-1.868248535383246
1991-10-31,-0.07048084316754905,0.22045507356258376,-0.15535371074798687,-0.022281874143301184,0.3963195074840346,0.44089547623463177
1991-11-30,1.573250246515124,2.120378627291,1.4052481498357408,2.357812277735599,-1.2771860874613106,-1.4944396869445153
1991-12-31,4.013269100303107,5.698272369431755,3.679660649858745,6.677633023125367,-3.706098392892112,-4.982324262402306
1992-01-31,-2.546651669588853,-2.9672834071222414,-2.66230792505484,-3.455193977316527,2.94334105376874,3.81809690157794
1992-02-29,-0.8957983920038467,-0.6346222081921454,-0.8632431818638974,-1.7704362373568845,1.260002405479624,1.3447596050277553
1992-03-31,-0.20892734930346243,0.18421853939640243,-0.22681974623488377,-0.4514161153730434,0.5787771792378872,0.5771959751980846
1992-04-30,0.333924198324312,0.8213639421205843,0.21953036079691435,0.7709891091758903,0.04302260273411869,-0.0794845563647506
1992-05-31,2.4534725568522835,2.7671813877777605,2.0868100926412185,4.1788444880735,-2.060076277788846,-2.050366937417082
1992-06-30,3.26940975067579,4.184750860155137,2.9843165651212042,5.1075112028954495,-2.9004586173373648,-3.461296884295985
1992-07-31,1.7139594224923065,2.9751648759929736,1.6199703247884896,2.444814059232886,-1.3203560425669467,-2.1878273722353847
1992-08-31,2.61144134904477,3.742381611559546,2.3749540937320917,4.015630228215643,-2.2050510539514105,-2.842700638961092
1992-09-30,-1.5543773210657295,-6.1411137451226585,-1.7750660878541613,-6.250556894735696,1.9530187048413936,7.080783351507715
1992-10-31,-4.9353503276243,-5.547606086219578,-4.472794257306444,-10.043897380906678,5.402554842080914,7.125321383600823
1992-11-30,-2.7685510743184687,-5.8572300489842135,-2.7568631599760205,-7.136828309940893,3.1907261364623887,6.75769452762822
1992-12-31,-0.6347993340025843,-1.7551466411598757,-0.8265510664355809,-2.549534030993433,1.1016867493680174,2.9732604950286943
1993-01-31,0.0579610429139607,1.1353810794958994,-0.13377947799432938,0.7586768124244997,0.41705990984515356,0.03748818372290991
1993-02-28,-0.8231463630484456,-2.634991638017936,-1.4766172273547822,0.06625819828108281,1.207393670032396,3.426568747977876
1993-03-31,1.734039719244701,1.5238915658645866,1.3509939292760988,2.5653204104297873,-1.2930026656718898,-0.5010840103588904
1993-04-30,2.147320395120227,1.4178392573720582,1.5938336680527643,3.5239072290383713,-1.757934931070089,-0.5794709829384916
1993-05-31,0.17331435832888265,-2.270453618605331,-0.3615659805569091,-0.2807613426304145,0.189320028693276,3.0686811812198305
1993-06-30,-3.301104175336071,-2.5510828768611757,-3.4043373456413133,-3.2022690752004204,3.6354175884820794,3.259438418886053
1993-07-31,-1.4044417303413095,-3.539279106816441,-1.6899030665324593,-3.083097362469435,1.706912013390768,4.320173541127296
1993-08-31,1.3821901029540964,2.212620464990521,1.0575343052295538,2.337309763062749,-0.9681933881318524,-1.0455596715786706
1993-09-30,1.2827345302407251,2.7429235048174987,1.0755367275229017,2.597894015573121,-0.9575156483546454,-2.018819864915039
1993-10-31,-0.7107033921347118,0.8987645684185253,-0.6770512407168645,-0.36417662289371655,1.0138996889187646,-0.2437711121642136
1993-11-30,-1.0019371449770647,0.12179281912369724,-0.6351384460699154,-2.9274804966539993,1.2176151675869158,0.6195023353282157
1993-12-31,0.07452905490412465,0.4730049653494666,0.12956987340996243,-0.6377206242724668,0.18005255964150085,0.11071957879450009
1994-01-31,0.9884067681552833,0.8303842427477892,0.7746845641708663,1.3112772841406304,-0.7445043030286015,-0.15874392568948764
1994-02-28,0.8675868559720362,-1.7368154860283247,0.12244908896985233,1.9530661252836126,-0.7746783569801655,2.422719462991756
1994-03-31,1.0573776477739911,-0.17989561485087044,0.4595020384573807,2.6898315875594148,-0.9087079207844252,0.9915979690422266
1994-04-30,0.9206028889247646,0.18233195271971614,0.5907488664752654,1.3449353612255606,-0.8415643744789397,0.5553176050806465
1994-05-31,0.5142433851954656,-1.6378215413622377,-0.19345993746785733,1.999816818063267,-0.26467117289909214,2.412077943262647
1994-06-30,1.8232648417854462,-0.4135638499955819,1.2916461835786304,2.082569394633161,-1.7160695580312701,1.0105126440993946
1994-07-31,-0.09139001229869431,1.2688397937901088,0.06667009876370733,-0.3347744349074741,-0.03582264291796737,-0.48804767329748394
1994-08-31,0.614483907443826,0.33072206226356093,0.4250898607533614,0.8450223885582611,-0.5316566466917596,0.43472252355832547
1994-09-30,1.446253246883327,1.3119025358472154,1.1668060818976622,2.2071164360692626,-1.309827186283645,-0.776475237731511
1994-10-31,1.8247869598737638,0.0055609427911430115,1.0956263872899887,3.7159898780906016,-1.7651255668991874,0.6347556614256806
1994-11-30,-2.032177265770018,0.12429581946989364,-1.244613168375613,-5.3335395551931395,2.26183462416369,1.0480880545246116
1994-12-31,0.3713572571176861,0.2218796346222393,0.08978389319394758,1.1836761024816225,-0.4385339056466957,0.43119272356669425
1995-01-31,0.7610874248601698,-1.0329086323707157,0.21121520916867204,1.5706943434867935,-0.7436903828842886,1.849810243285007
1995-02-28,1.3075552161061659,1.2150654147770426,1.1079366581431187,1.8421670660058052,-0.9297478642554049,-0.2112635883364131
1995-03-31,3.276882720377946,-5.4197321978604664,0.9335309054374111,7.891016848972335,-3.3699399978332973,6.549709762465182
1995-04-30,0.47341163645297657,-0.29136569403637014,0.10868866430431552,1.0773741686246736,-0.3028987576413506,1.0752903254112605
1995-05-31,-0.6809377167956587,0.6867201577984583,-0.5821621243862366,-0.6414773834584764,0.8697222515276772,0.055828324194483456
1995-06-30,0.7489449480595357,0.20174937376035315,0.5308245211945727,0.8122756933893305,-0.711286149992017,1.0061274203179444
1995-07-31,0.45837078310198703,2.315166955286161,0.6151877508638709,0.6474161476364976,-0.4257470844956363,-1.488082790084135
1995-08-31,-3.006811474195968,0.7182825299623898,-2.277248001498969,-4.414886311620905,3.3491869255425457,0.8974515625609035
1995-09-30,1.5026764876484506,-0.3614923009890719,0.8155018156437174,2.9882882921647105,-1.3437329801098958,2.0343298244153223
1995-10-31,0.547902551850768,1.7718823275491125,0.6245036967519467,0.5203839949070855,-0.17848578810970017,0.09222265218843395
1995-11-30,-1.104057908826443,1.6197133198613698,-0.699330667844649,-1.5171118369048269,1.3005192246001238,0.5266054209047759
1995-12-31,0.3652752263266238,-0.08221438480371657,0.18464053121821794,-0.007265570259162293,-0.06550481175630982,2.2749738044550596
1996-01-31,-1.4901314820618394,4.121058195509383,-0.41013061124772426,-3.244979584700368,1.8702366823392689,-1.5628306637671945
1996-02-29,0.8104713275946385,-1.1669796579762193,0.3259418574032297,0.9319634450996394,-0.4947186326946118,3.4432245377690593
1996-03-31,0.023737001150289996,0.027622061826929056,0.0689033753124776,-1.0216729028196736,0.27503241301471243,2.163722502657323
1996-04-30,-1.196341189799318,1.841952656958728,-0.5548035227037834,-2.8076015621134798,1.531380287745094,0.6334436422036165
1996-05-31,0.0784872517109173,1.4888228581504515,0.318892505870587,-0.7159094401191557,0.09764425201335318,0.7269344919450371
1996-06-30,0.26802189747643085,1.7553286361421208,0.3239732985910794,0.6178949021926716,-0.09331433104630407,0.4407777689705494
1996-07-31,1.0410804240617049,-2.0158617545674287,-0.036872650392888624,3.6403515287651613,-0.8519947112800894,4.07477932857743
1996-08-31,0.1707643603918923,1.9830995922283174,0.3218870132674323,0.35678880490091597,0.07570788753482158,-0.046635054245651106
1996-09-30,-0.9703945207792772,2.1133112414447255,-0.431491209260752,-1.9319553607271611,1.2963525025550866,0.019556228320099026
1996-10-31,0.5243008180449255,0.3913116280083926,0.42493589243845853,0.20810797606758596,-0.2125486765575402,1.6314468841048873
1996-11-30,-0.21747288558056138,1.7379354980659005,0.1344040299769004,-1.0755033094877398,0.5044250643356711,0.4002193606919344
1996-12-31,-0.3761933107683297,1.7921219591221145,0.09783759697028613,-1.7929519937585687,0.6574358760272025,0.353553502773462
1997-01-31,-2.857497025773542,5.627796997523947,-0.9659309724118629,-6.446362163304461,3.2128502413444187,-3.2484863582707373
1997-02-28,-1.4596889353033957,1.9392270764424402,-0.8103935211575861,-2.6139049432097217,1.737878434267086,-0.027800088845128523
1997-03-31,0.5964928215195026,1.211972436716882,0.4292238850641245,1.5507972483571524,-0.30366021901650303,0.8096538711408668
1997-04-30,-2.1660423647166698,2.931863171296821,-0.7836112302060096,-5.934136496511166,2.451878851224585,-0.8036705384051178
1997-05-31,0.9349883344096643,-2.5363121435829825,-0.07595796058248948,2.868547740552901,-0.6440713994376197,4.6973573912833935
1997-06-30,-0.6238565956132214,1.9495528202500463,-0.3155397414989063,-1.1694541306345598,1.1262618144233236,1.3031426540039832
1997-07-31,-3.9310997522032944,-0.01056794642884662,-2.3760438143156217,-10.218808626645142,4.27015872530726,2.371265408281383
1997-08-31,-0.15888513182952363,-0.281697383419068,-0.4888528962095232,0.6252609150131437,0.518088423395571,2.565762349704663
1997-09-30,0.21744777617619676,-2.736579380809971,-0.42147405405267446,-0.28133467733112166,0.29405753513496535,5.782605365597042
1997-10-31,-0.27882890869782023,-4.785136433071235,-1.146248993467746,-0.8313205478164258,0.6190599488265887,7.0086834523990795
1997-11-30,-1.6158363305960262,3.658781578273877,-0.672040731832838,-3.270792268360124,1.997406253991329,-1.432921022391057
1997-12-31,-3.5445499450458753,-4.262931098348105,-2.9155382473535307,-9.453733721909728,3.8914730550178245,6.6328272446586425
1998-01-31,-3.228278223532794,0.09171057340970953,-2.985471896231642,-2.7241815621670495,3.5847254362293017,2.174090812302377
1998-02-28,2.410447057675506,7.360378636924413,2.1190288463043956,7.36209470848697,-2.0250224424201924,-5.083457059599116
1998-03-31,-0.7635329108060894,3.0225612170355216,0.05347810444072036,-3.207293853419752,1.0718573271794651,-0.9444127970682458
1998-04-30,1.5837135812379908,0.4421092650030434,0.6983986986468571,4.350266396148859,-1.2521038459675427,1.6526013711272085
1998-05-31,-1.405853245311384,-4.045637919833229,-1.4393919931497015,-5.443648045966945,1.7949137498915388,6.433413400132803
1998-06-30,-1.896229788249901,-4.531305772668495,-1.6131901055316886,-8.190793893331632,2.33202458628098,6.967776512531904
1998-07-31,1.1432334939752056,3.6097854969170493,0.8282094473840704,3.7473010681501084,-0.691399219609332,-1.1590100747900143
1998-08-31,-0.5293159968588176,-0.9450322062284688,-1.1307646525806605,0.6383188941437319,0.976759778395542,3.5018829803662803
1998-09-30,4.223608809729451,1.5904956287140621,2.450573691434915,10.196157644134098,-3.5581456950188355,1.8310559997545939
1998-10-31,3.5228571867867875,6.288368264083555,2.1950097342831256,12.213353229112485,-2.9950607574763404,-3.15154859454679
1998-11-30,-0.7894702479659609,5.107377286372953,-0.07140437198828115,-1.3231324293359679,1.2350266718079586,-2.24117888449849
1998-12-31,0.88517444571195,-0.9977607781946211,0.0791942383817966,2.267746037905911,-0.41461404640397465,4.117514108101172
1999-01-31,-0.7844524682609674,0.5328465103762416,-0.3224671793898294,-3.9140392684008942,1.378003259431881,2.723278933092035
1999-02-28,-1.4971886596916273,3.8208784421240463,-0.644324408619134,-2.6831784448990814,2.037967331596237,-0.8699743448979523
1999-03-31,0.34323009505532637,3.7870454428778193,0.5264826780981451,1.288529594521379,0.2263509860961458,-0.9620186459299873
1999-04-30,1.0103492752783136,5.06881951577259,1.3216667305242917,1.8468973825842512,-0.548648495760948,-2.4173334309125805
1999-05-31,-0.7118714365429532,2.055871582853541,-0.2587544837811857,-2.1304624217685277,1.1117044897287158,0.3872056770915989
1999-06-30,1.0585961864713558,6.245498876006896,1.1332247019311006,4.424066032748765,-0.6398134619768876,-3.7042873516691293
1999-07-31,1.2359685920742942,-1.3038452248255628,0.04674593944145108,4.876466150284737,-0.8973931488863311,3.605077365516461
1999-08-31,-0.7730035700535421,-1.0508173541527066,-0.8432679017702739,-1.6473998255186306,1.0922509072068967,3.1474982456334977
1999-09-30,0.11415454386847657,-1.0047906548627883,-0.21238258250509318,-0.08215116650449275,0.1833141856530971,3.113572091714901
1999-10-31,0.47819917819048724,3.991295691473952,0.44760076788094033,3.2044803948936234,-0.1650249140403648,-1.9157515464115826
1999-11-30,-1.2270158266302942,1.0598951897308984,-0.4680013936246025,-4.469157447569838,1.5254082796584767,0.9803519032754813
1999-12-31,0.7355175940241699,2.3469209898358505,0.7416999222598821,0.948062428251325,-0.4786979669835431,-0.30193058744251483
2000-01-31,-1.271738262940563,1.7225224402116415,-0.673574149816464,-2.9955395435912844,1.539895261649094,0.31817116725215594
2000-02-29,-0.7207898075230512,2.4910347892956834,-0.25664700873489005,-1.0987967488625037,0.8686405533948222,-1.1105495119175812
2000-03-31,0.2827293559025997,-0.7642028873668694,-0.16754289279292464,1.1025611535855462,-0.09379154575725841,2.289275245428777
2000-04-30,-2.417001040464811,-0.22576166941739895,-1.4827811851481751,-6.542212108452131,2.544247912979857,1.513289853729689
2000-05-31,-0.8885861295524735,0.6953540954138415,-0.9922432227360254,0.5112168689121643,1.016599203149819,0.5985230063049429
2000-06-30,1.42642403356624,-2.026401926696427,0.610177349225173,1.9768210020820334,-1.280534960464144,3.403471777260967
2000-07-31,-1.6018891968313336,3.718850973519035,-0.6509444059663474,-2.838802529960418,1.7287424738597807,-2.352538929123813
2000-08-31,-0.9212529510725376,3.369602761717024,-0.39915891213858545,-0.609418419253235,1.0259925947027313,-2.1454164270537945
2000-09-30,-1.4044844768576827,-0.037039187387506375,-0.9633825041451487,-3.505700958391792,1.5399304158722178,1.3177893710199118
2000-10-31,-2.4802163867795697,-0.6735269310545734,-1.5533575248850768,-7.122725043903705,2.5499510103367085,1.641228605837184
2000-11-30,0.7809812991332664,1.5792580069270292,0.6063192558494938,1.6890028262137435,-0.6609741354627381,-0.3502236459511865
2000-12-31,2.946637270735203,0.004774356324725032,1.6960659146803754,6.708781638212594,-2.8406716706194644,1.1560308822246734
2001-01-31,-0.1444840445018608,3.1159823808634255,0.25145557979389666,-0.1637759774828454,0.24213893544240678,-1.9237082135381844
2001-02-28,-0.7807707069161385,2.414470463924224,-0.30798363990498334,-1.1066228461468985,0.8756837701515067,-1.5271716625811629
2001-03-31,-2.3351608403676924,3.5934154129601446,-0.8569420353319585,-5.93237739763992,2.43825426039887,-2.6491913327913648
2001-04-30,0.6688022048801948,0.9994121491620999,0.5741008604445681,0.7849880236189044,-0.49892630421914447,0.00017344736970904308
2001-05-31,-0.4524620723777193,1.2832421598364152,-0.5701949993453688,1.2499907661034215,0.6387991627235831,-0.30371931006819175
2001-06-30,-0.15893908375596064,1.9989134682337077,0.1472300992792556,-0.6719512739173811,0.33682259525669395,-1.1459402485077974
2001-07-31,0.564350922113165,-1.1642141913131585,0.3587488542868932,-0.8791958368051596,-0.3630209533491404,1.9878164183860667
2001-08-31,1.9290016136164347,0.1417107338993133,1.3112103512300979,2.912837943943933,-1.729426655204791,0.7188163877272079
2001-09-30,-0.9453359258933381,-1.7778080473313849,-1.1251895448282756,-1.5684651029284877,1.1310152702279896,2.6060488660246497
2001-10-31,0.013110708863862518,1.9111852998220193,0.24935593743225212,-0.31867351168634545,0.21649958474945413,-0.9225877798643389
2001-11-30,0.13574498354174186,-0.8172303375626527,-0.030985041234934587,-0.6093796203921338,0.08391337249909497,1.679129416821679
2001-12-31,-0.41820267337699174,1.1668302284030891,0.18529044535932296,-3.322232286167208,0.638840049150212,-0.2887737159716672
2002-01-31,-0.04564906171778346,3.7044031554283396,-0.10023543910473287,2.6974533614299947,0.48058234868489896,-1.8774199769422566
2002-02-28,0.3456623349028677,0.07558947491701498,0.279260139801846,-0.5859584398999834,-0.0071067133215472105,1.5169466920935013
2002-03-31,1.374142566425566,3.117065914073321,1.2387331314570518,3.0107590843773684,-1.0315428975192031,-1.6662986925042016
2002-04-30,1.8857375529200697,2.1161651733480076,1.439123304427555,3.9285996780125565,-1.5510584039266506,-0.6638614089186364
2002-05-31,2.319617592025426,1.048536129813954,1.8447776359314934,3.076392785862919,-2.007407538108559,0.33932682405878356
2002-06-30,1.7465234418643993,-2.6785515219166585,1.260126863530811,-0.627653137454349,-1.4411849449247291,4.130496134736668
2002-07-31,-0.7056327757254337,-0.1494646560681445,-0.7953574504522385,-0.607394299162717,1.021958427775738,1.7402162304519064
