cur_code,date,mkt_gross
AED,2007-05-31,0.14265663984148333
AED,2007-06-30,0.04120025335864024
AED,2007-07-31,-0.02310826938513979
AED,2007-08-31,-0.017559198133846217
AED,2007-09-30,0.14752373114742764
AED,2007-10-31,0.17924141735887306
AED,2007-11-30,-0.16859867918075463
AED,2007-12-31,0.019908066274446294
AED,2008-01-31,-0.32805398602292707
AED,2008-02-29,0.11767132311720496
AED,2008-03-31,0.027666450347641657
AED,2008-04-30,0.6225355502699245
AED,2008-05-31,1.7253409330564424
AED,2008-06-30,-1.3787776257707942
AED,2008-07-31,-1.9020612296103505
AED,2008-08-31,-0.12523233654899246
AED,2008-09-30,-0.4670748737889029
AED,2008-10-31,-0.09131631208031736
AED,2008-11-30,-1.0737775137387482
AED,2008-12-31,0.16317910137795932
AED,2009-01-31,-0.2926145873794172
AED,2009-02-28,-0.3168540777903187
AED,2009-03-31,0.3211165090183529
AED,2009-04-30,0.45214595627038123
AED,2009-05-31,0.42519652168264505
AED,2009-06-30,0.005653630438952527
AED,2009-07-31,0.3293001140889042
AED,2009-08-31,0.07854900616519725
AED,2009-09-30,0.1945058497594331
AED,2009-10-31,-0.04712769226830425
AED,2009-11-30,0.14165274052405416
AED,2009-12-31,0.08585929441509912
AED,2010-01-31,-0.13596953956150346
AED,2010-02-28,0.0432795343833489
AED,2010-03-31,0.23560118243358977
AED,2010-04-30,0.01642386808474245
AED,2010-05-31,-0.34317055825896825
AED,2010-06-30,-0.08756182510502032
AED,2010-07-31,0.2947060939463434
AED,2010-08-31,-0.09288842906964007
AED,2010-09-30,0.3477367688543671
AED,2010-10-31,0.14735614778566852
AED,2010-11-30,-0.07972877184243966
AED,2010-12-31,0.24848186369923533
AED,2011-01-31,0.029031547367985373
AED,2011-02-28,0.09681757327581073
AED,2011-03-31,0.02386865070487136
AED,2011-04-30,0.13361653829414682
AED,2011-05-31,-0.09015605846591589
AED,2011-06-30,-0.04733855764280461
AED,2011-07-31,-0.043029071411652915
AED,2011-08-31,-0.2715455840188163
AED,2011-09-30,-0.3737891646114344
AED,2011-10-31,0.36273978011031044
AED,2011-11-30,-0.1416719357200678
AED,2011-12-31,-0.04511861090115608
AED,2012-01-31,0.233938298972119
AED,2012-02-29,0.20831367470889034
AED,2012-03-31,-0.006014882268845788
AED,2012-04-30,-0.030710532863783113
AED,2012-05-31,-0.3188404105461143
AED,2012-06-30,0.14651960968719935
AED,2012-07-31,0.0215478425020299
AED,2012-08-31,0.07958748789398112
AED,2012-09-30,0.13406895350746315
AED,2012-10-31,-0.01577208570362041
AED,2012-11-30,0.02905389163243701
AED,2012-12-31,0.12343245503191361
AED,2013-01-31,0.17512735940369478
AED,2013-02-28,-0.004530205581431883
AED,2013-03-31,0.04349688340384598
AED,2013-04-30,0.08799253113496865
AED,2013-05-31,0.014901223200833048
AED,2013-06-30,-0.14255399651440895
AED,2013-07-31,0.16908265313464252
AED,2013-08-31,-0.05802331656972639
AED,2013-09-30,0.20830050478726375
AED,2013-10-31,0.12867733625090616
AED,2013-11-30,0.04769862955242557
AED,2013-12-31,0.05402305041566295
AED,2014-01-31,-0.1241673125544291
AED,2014-02-28,0.16146686327823398
AED,2014-03-31,0.01491478120883691
AED,2014-04-30,0.016876023202528127
AED,2014-05-31,0.08244106578988078
AED,2014-06-30,0.08033660203733145
AED,2014-07-31,-0.03010502806698268
AED,2014-08-31,0.07998008455505806
AED,2014-09-30,-0.1023996370747165
AED,2014-10-31,0.01352448875055273
AED,2014-11-30,0.0466540065398644
AED,2014-12-31,-0.04409069851986649
AED,2015-01-31,-0.04069405111891337
AED,2015-02-28,0.19816854420873337
AED,2015-03-31,0.012986351846219574
AED,2015-04-30,0.17273396148325354
AED,2015-05-31,0.05570451366611319
AED,2015-06-30,-0.11338140435128385
AED,2015-07-31,-0.05529106697522892
AED,2015-08-31,-0.28220234836349667
AED,2015-09-30,-0.13124521910825857
AED,2015-10-31,0.2861772431018985
AED,2015-11-30,-0.011328563026515996
AED,2015-12-31,-0.044902976227139964
AED,2016-01-31,-0.3124082145948525
AED,2016-02-29,-0.01660764595493154
AED,2016-03-31,0.30952730878958457
AED,2016-04-30,0.05017526367692531
AED,2016-05-31,-0.009772082525805385
AED,2016-06-30,-0.01706157790234584
AED,2016-07-31,0.14987143313119697
AED,2016-08-31,0.02842774356569737
AED,2016-09-30,0.022257946031418754
AED,2016-10-31,-0.048609258337112396
AED,2016-11-30,0.03457298203732644
AED,2016-12-31,0.044172646082676015
AED,2017-01-31,0.09996948388115988
AED,2017-02-28,0.10056654796414491
AED,2017-03-31,0.057813469164302564
AED,2017-04-30,0.05033876882633817
AED,2017-05-31,0.07475449284077225
AED,2017-06-30,0.057377013512579095
AED,2017-07-31,0.1144604825985641
AED,2017-08-31,0.06686877080317347
AED,2017-09-30,0.17107964362328568
AED,2017-10-31,0.14235319026358337
AED,2017-11-30,0.18565566573501582
AED,2017-12-31,0.10738785410193809
AED,2018-01-31,0.4348931562553403
AED,2018-02-28,-0.5560229582146698
AED,2018-03-31,-0.050530385527034
AED,2018-04-30,0.0166722356757249
AED,2018-05-31,-0.0063698108540442035
AED,2018-06-30,-0.07081896415284018
AED,2018-07-31,-0.5437336100731154
AED,2018-08-31,-0.36548072806692994
AED,2018-09-30,0.0065677943966115935
AED,2018-10-31,-0.3040802276227428
AED,2018-11-30,0.06159824788128285
AED,2018-12-31,-0.22302307225219925
AED,2019-01-31,0.26699143549781024
AED,2019-02-28,0.1334790437537485
AED,2019-03-31,0.057815191982320886
AED,2019-04-30,0.09591716414389427
AED,2019-05-31,-0.2088015519495291
AED,2019-06-30,0.2117139382784198
AED,2019-07-31,-0.004958086548380936
AED,2019-08-31,-0.10662232462713736
AED,2019-09-30,0.0730261738896906
AED,2019-10-31,0.09697452834113235
AED,2019-11-30,0.06863009302230194
AED,2019-12-31,0.15141866572059684
AED,2020-01-31,-0.051447359993931914
AED,2020-02-29,-0.26352019228885615
AED,2020-03-31,-0.5061503145865168
AED,2020-04-30,0.3725901298962179
AED,2020-05-31,0.152987672204581
AED,2020-06-30,0.15758682326605516
AED,2020-07-31,0.21523293302075355
AED,2020-08-31,0.2119549894352901
AED,2020-09-30,-0.10967168003657007
AED,2020-10-31,-0.05642179242200808
AED,2020-11-30,0.43640333602765835
AED,2020-12-31,0.1819287363488264
AED,2021-01-31,0.004638926272576549
AED,2021-02-28,0.07821718470688153
AED,2021-03-31,0.06562805442181138
AED,2021-04-30,0.1433002759127163
AED,2021-05-31,0.08600268458889698
AED,2021-06-30,0.028621740012145288
AED,2021-07-31,-0.014587703045099631
AED,2021-08-31,0.09241200826420543
AED,2021-09-30,-0.11063390273795477
AED,2021-10-31,0.1410981449229304
AED,2021-11-30,-0.08495746826142579
AED,2021-12-31,0.11815651499709262
ATS,1986-10-31,-0.2286730399846101
ATS,1986-11-30,0.5109205205768037
ATS,1986-12-31,0.18813980618742704
ATS,1987-01-31,1.5901152388564865
ATS,1987-02-28,0.4454496111154033
ATS,1987-03-31,0.9283754606952818
ATS,1987-04-30,0.6782902861600373
ATS,1987-05-31,0.06472069119897383
ATS,1987-06-30,-0.02119887281268605
ATS,1987-07-31,0.21450168878152964
ATS,1987-08-31,0.8182105256303799
ATS,1987-09-30,-0.20467015981372774
ATS,1987-10-31,-2.036638746708049
ATS,1987-11-30,-0.28439708538895975
ATS,1987-12-31,0.4075006246085396
ATS,1988-01-31,0.43819551208626023
ATS,1988-02-29,0.7188189650258816
ATS,1988-03-31,0.40018403095678773
ATS,1988-04-30,0.19896613807028235
ATS,1988-05-31,-0.7418002936987712
ATS,1988-06-30,-0.41371388556134736
ATS,1988-07-31,-0.627916258848734
ATS,1988-08-31,-0.615453147878792
ATS,1988-09-30,0.5481532218710816
ATS,1988-10-31,0.07233045930420112
ATS,1988-11-30,0.6186510782956088
ATS,1988-12-31,-0.011268354227526124
ATS,1989-01-31,0.35777701817712076
ATS,1989-02-28,0.5134289430170146
ATS,1989-03-31,-0.23217295735136922
ATS,1989-04-30,2.378053027748874
ATS,1989-05-31,-0.9066010608832663
ATS,1989-06-30,-1.6859343851647528
ATS,1989-07-31,0.9220894566234856
ATS,1989-08-31,-0.20109140749186816
ATS,1989-09-30,0.6664119061444103
ATS,1989-10-31,-0.07701290955401342
ATS,1989-11-30,0.13163475809484754
ATS,1989-12-31,0.5807349181544537
ATS,1990-01-31,-0.7169718011666673
ATS,1990-02-28,-0.7129349821903256
ATS,1990-03-31,-0.7445478352055399
ATS,1990-04-30,-0.014157893145174306
ATS,1990-05-31,0.8646075563227482
ATS,1990-06-30,0.013438904913442186
ATS,1990-07-31,0.11488685809231476
ATS,1990-08-31,-1.2730089339430295
ATS,1990-09-30,-1.2234122034059098
ATS,1990-10-31,1.0444452593634612
ATS,1990-11-30,-0.2960208632927092
ATS,1990-12-31,0.2137953734850775
ATS,1991-01-31,0.2825271205182794
ATS,1991-02-28,1.0546580503900818
ATS,1991-03-31,-0.2740104493362851
ATS,1991-04-30,0.2717718434826969
ATS,1991-05-31,0.2201516050241463
ATS,1991-06-30,-0.7135408253674234
ATS,1991-07-31,0.33598115418830865
ATS,1991-08-31,0.3486489392062466
ATS,1991-09-30,0.17545104126586952
ATS,1991-10-31,0.07434899360689308
ATS,1991-11-30,-0.49959115284170025
ATS,1991-12-31,0.6949191207138177
ATS,1992-01-31,-0.12241455575063954
ATS,1992-02-29,-0.1034955246602294
ATS,1992-03-31,-0.5497052027990779
ATS,1992-04-30,-0.011846679458225446
ATS,1992-05-31,0.43940005306712854
ATS,1992-06-30,-0.3552826604080607
ATS,1992-07-31,-0.04056667043825558
ATS,1992-08-31,0.24156805457826727
ATS,1992-09-30,-0.10048942738723089
ATS,1992-10-31,-0.24383004110998685
ATS,1992-11-30,0.2414414319581111
ATS,1992-12-31,0.10904649045856613
ATS,1993-01-31,0.05637979943163564
ATS,1993-02-28,0.23648934990757456
ATS,1993-03-31,0.7091418160512729
ATS,1993-04-30,0.460960733614874
ATS,1993-05-31,0.36310110696041503
ATS,1993-06-30,-0.17608699447988574
ATS,1993-07-31,0.2819520650510269
ATS,1993-08-31,0.5002543725398215
ATS,1993-09-30,-0.1640996086696693
ATS,1993-10-31,0.23842733013505193
ATS,1993-11-30,-0.6442224065387241
ATS,1993-12-31,0.6640271488963445
ATS,1994-01-31,0.7739962650722606
ATS,1994-02-28,-0.10824852445418973
ATS,1994-03-31,-0.47067316627966255
ATS,1994-04-30,0.2922702845545323
ATS,1994-05-31,0.049346685006967275
ATS,1994-06-30,-0.001238460975675988
ATS,1994-07-31,0.2056786031556881
ATS,1994-08-31,0.3589782177664691
ATS,1994-09-30,-0.22239335282635397
ATS,1994-10-31,0.2029911552253557
ATS,1994-11-30,-0.5279125440119816
ATS,1994-12-31,0.08038229613241826
ATS,1995-01-31,-0.2586134691978866
ATS,1995-02-28,-0.0009628198785721754
ATS,1995-03-31,0.42886180853943356
ATS,1995-04-30,0.2742373140087641
ATS,1995-05-31,0.05279583798829001
ATS,1995-06-30,0.01517521081307819
ATS,1995-07-31,0.46540206522748734
ATS,1995-08-31,-0.18779738185175313
ATS,1995-09-30,0.23062470675653474
ATS,1995-10-31,-0.19994164580495347
ATS,1995-11-30,0.28282723657235814
ATS,1995-12-31,0.28447000815165135
ATS,1996-01-31,0.17962742048284044
ATS,1996-02-29,0.08687863900008161
ATS,1996-03-31,0.1683134819740091
ATS,1996-04-30,0.40534785946975976
ATS,1996-05-31,0.02157171722909359
ATS,1996-06-30,-0.0069987913396110536
ATS,1996-07-31,-0.4627764077222301
ATS,1996-08-31,0.15966377124090572
ATS,1996-09-30,0.36170355691646905
ATS,1996-10-31,-0.018145122268670006
ATS,1996-11-30,0.48718967373293104
ATS,1996-12-31,-0.16709753519894965
ATS,1997-01-31,0.12465560219790793
ATS,1997-02-28,0.11858819685705324
ATS,1997-03-31,-0.29679157605770806
ATS,1997-04-30,0.25871842890108326
ATS,1997-05-31,0.8208152099537126
ATS,1997-06-30,0.56542479844805
ATS,1997-07-31,0.5151316260144178
ATS,1997-08-31,-0.6912273965694248
ATS,1997-09-30,0.5560489992230685
ATS,1997-10-31,-0.7125490433863308
ATS,1997-11-30,-0.02114201234537898
ATS,1997-12-31,0.09531553504748887
ATS,1998-01-31,0.20681471323238848
ATS,1998-02-28,0.9191291312540644
ATS,1998-03-31,0.5340702541394903
ATS,1998-04-30,0.1046334690249771
ATS,1998-05-31,-0.2453247413957143
ATS,1998-06-30,0.11165213492702715
ATS,1998-07-31,-0.12644218323284098
ATS,1998-08-31,-1.8304149647495391
ATS,1998-09-30,0.27996831424215746
ATS,1998-10-31,0.9864789451259075
ATS,1998-11-30,0.669736835206162
ATS,1998-12-31,0.5397437657898596
AUD,1984-12-31,0.02803154398511937
AUD,1985-01-31,0.1053785506105232
AUD,1985-02-28,0.020226510959024932
AUD,1985-03-31,0.00029104083099685575
AUD,1985-04-30,-0.002273261534466855
AUD,1985-05-31,0.08233112397039778
AUD,1985-06-30,0.024349450075494376
AUD,1985-07-31,0.0017696568515350127
AUD,1985-08-31,-0.005299497105435513
AUD,1985-09-30,-0.05899612064401485
AUD,1985-10-31,0.0622414932334068
AUD,1985-11-30,0.10140603964112484
AUD,1985-12-31,0.06190366108658095
AUD,1986-01-31,0.02394772292887831
AUD,1986-02-28,0.12581016034482187
AUD,1986-03-31,0.12283055096306342
AUD,1986-04-30,0.041091398058179185
AUD,1986-05-31,0.0115869984679651
AUD,1986-06-30,0.06384338724885703
AUD,1986-07-31,0.0008669518146891868
AUD,1986-08-31,0.11378548185444963
AUD,1986-09-30,-0.07235817426074226
AUD,1986-10-31,-0.02452517567368304
AUD,1986-11-30,0.05651282779137705
AUD,1986-12-31,0.020848636687131616
AUD,1987-01-31,0.186240706541726
AUD,1987-02-28,0.051181675379791604
AUD,1987-03-31,0.10358754155768939
AUD,1987-04-30,0.07674185452783272
AUD,1987-05-31,0.007097192060579281
AUD,1987-06-30,-0.002289263758732876
AUD,1987-07-31,0.023533946540774838
AUD,1987-08-31,0.09017458630229157
AUD,1987-09-30,-0.022346914166143126
AUD,1987-10-31,-0.24956349174562914
AUD,1987-11-30,-0.03507790894399395
AUD,1987-12-31,0.05060986266953921
AUD,1988-01-31,0.052338935608047234
AUD,1988-02-29,0.08434619431901064
AUD,1988-03-31,0.04634234130161393
AUD,1988-04-30,0.022285220658718574
AUD,1988-05-31,-0.07620603799901116
AUD,1988-06-30,-0.041050229737228126
AUD,1988-07-31,-0.059548484089341734
AUD,1988-08-31,-0.05801845609791519
AUD,1988-09-30,0.05283964040335134
AUD,1988-10-31,0.007031414859418571
AUD,1988-11-30,0.05781095161819884
AUD,1988-12-31,-0.001053826900418307
AUD,1989-01-31,0.030644054015535705
AUD,1989-02-28,0.050127036781309475
AUD,1989-03-31,-0.021324571919472606
AUD,1989-04-30,0.22610141950706192
AUD,1989-05-31,-0.08687513060670028
AUD,1989-06-30,-0.16242695725181547
AUD,1989-07-31,0.09284375678268957
AUD,1989-08-31,-0.019089682569343357
AUD,1989-09-30,0.06537453679754676
AUD,1989-10-31,-0.007605537781888359
AUD,1989-11-30,0.013358432191336563
AUD,1989-12-31,0.06178238709105364
AUD,1990-01-31,-0.07853684287892299
AUD,1990-02-28,-0.07861117048906155
AUD,1990-03-31,-0.0829886062214708
AUD,1990-04-30,-0.0015976909801490395
AUD,1990-05-31,0.09410517375885905
AUD,1990-06-30,0.0014487150978027639
AUD,1990-07-31,0.012943970714107524
AUD,1990-08-31,-0.14078251121659283
AUD,1990-09-30,-0.13408184745708218
AUD,1990-10-31,0.12482358692284651
AUD,1990-11-30,-0.03629874918702402
AUD,1990-12-31,0.02632108205127152
AUD,1991-01-31,0.034732841504546606
AUD,1991-02-28,0.12500742068403856
AUD,1991-03-31,-0.02946682906719525
AUD,1991-04-30,0.02874676252572774
AUD,1991-05-31,0.023697411988077337
AUD,1991-06-30,-0.07282432099703404
AUD,1991-07-31,0.03517756079903825
AUD,1991-08-31,0.036144625926663704
AUD,1991-09-30,0.01876939050997116
AUD,1991-10-31,0.008126002300325674
AUD,1991-11-30,-0.05557798888581262
AUD,1991-12-31,0.08568075728293288
AUD,1992-01-31,-0.014388015333515405
AUD,1992-02-29,-0.011907868315068312
AUD,1992-03-31,-0.06172603664305953
AUD,1992-04-30,-0.0013468200711556622
AUD,1992-05-31,0.051359558514221054
AUD,1992-06-30,-0.04434073426865154
AUD,1992-07-31,-0.005234157833150819
AUD,1992-08-31,0.033968106083858154
AUD,1992-09-30,-0.014167361893937469
AUD,1992-10-31,-0.032385382946707904
AUD,1992-11-30,0.03153959806198181
AUD,1992-12-31,0.01394552065849467
AUD,1993-01-31,0.00733131685460767
AUD,1993-02-28,0.029435289432411544
AUD,1993-03-31,0.08885549458270406
AUD,1993-04-30,0.058558273609651844
AUD,1993-05-31,0.04721903383451463
AUD,1993-06-30,-0.02208478936697857
AUD,1993-07-31,0.033531058633639865
AUD,1993-08-31,0.06315234919725825
AUD,1993-09-30,-0.022153447170405356
AUD,1993-10-31,0.03037931059427106
AUD,1993-11-30,-0.08090679285353508
AUD,1993-12-31,0.08023266871779354
AUD,1994-01-31,0.08898042376651462
AUD,1994-02-28,-0.012598832813110219
AUD,1994-03-31,-0.057026588273112064
AUD,1994-04-30,0.03525965055008714
AUD,1994-05-31,0.0057806059948638504
AUD,1994-06-30,-0.00015148560049453848
AUD,1994-07-31,0.024908951237464595
AUD,1994-08-31,0.04340972884553124
AUD,1994-09-30,-0.02752498583811433
AUD,1994-10-31,0.02577871398277108
AUD,1994-11-30,-0.0621242504336231
AUD,1994-12-31,0.00950038914167958
AUD,1995-01-31,-0.03216757078180995
AUD,1995-02-28,-0.00012678501945726352
AUD,1995-03-31,0.06070862282673995
AUD,1995-04-30,0.03874343223007223
AUD,1995-05-31,0.007382409258289181
AUD,1995-06-30,0.002199235816687685
AUD,1995-07-31,0.0648198273244075
AUD,1995-08-31,-0.024139363068467028
AUD,1995-09-30,0.030517791310275932
AUD,1995-10-31,-0.026522070626850847
AUD,1995-11-30,0.03740557939264772
AUD,1995-12-31,0.0379722717436983
AUD,1996-01-31,0.023052511621882207
AUD,1996-02-29,0.01099107083083035
AUD,1996-03-31,0.02072316970530257
AUD,1996-04-30,0.04778090704428347
AUD,1996-05-31,0.002513518815062107
AUD,1996-06-30,-0.0008300307660758858
AUD,1996-07-31,-0.05777631419606184
AUD,1996-08-31,0.019403399048977334
AUD,1996-09-30,0.0425998278803056
AUD,1996-10-31,-0.002148721955977097
AUD,1996-11-30,0.055296308745372176
AUD,1996-12-31,-0.019407796579847435
AUD,1997-01-31,0.01418939207378707
AUD,1997-02-28,0.0128590096035885
AUD,1997-03-31,-0.03224317005256755
AUD,1997-04-30,0.027156426738681527
AUD,1997-05-31,0.08981654463252679
AUD,1997-06-30,0.06155327866109682
AUD,1997-07-31,0.053492131001363366
AUD,1997-08-31,-0.07428548224468404
AUD,1997-09-30,0.06177231767456513
AUD,1997-10-31,-0.0834448775065884
AUD,1997-11-30,-0.002488768736675015
AUD,1997-12-31,0.01156247729702026
AUD,1998-01-31,0.02346040904433123
AUD,1998-02-28,0.10565947909705306
AUD,1998-03-31,0.061892761127933536
AUD,1998-04-30,0.01270822853106604
AUD,1998-05-31,-0.031219245068866436
AUD,1998-06-30,0.014196994972227147
AUD,1998-07-31,-0.016637140055537427
AUD,1998-08-31,-0.25774842906116857
AUD,1998-09-30,0.040195921219803886
AUD,1998-10-31,0.13604071560404213
AUD,1998-11-30,0.08953455862681219
AUD,1998-12-31,0.075088865870193
AUD,1999-01-31,0.044974119264106806
AUD,1999-02-28,-0.054936440294163766
AUD,1999-03-31,0.06994058296485388
AUD,1999-04-30,0.08048138260491822
AUD,1999-05-31,-0.044784327738453235
AUD,1999-06-30,0.08208645680121088
AUD,1999-07-31,-0.004079132802590976
AUD,1999-08-31,0.004793266213927579
AUD,1999-09-30,-0.0095468159007169
AUD,1999-10-31,0.07834257239195098
AUD,1999-11-30,0.07213732004637895
AUD,1999-12-31,0.1309889708086373
AUD,2000-01-31,-0.06626950805078755
AUD,2000-02-29,0.05399183908905803
AUD,2000-03-31,0.06137865032328251
AUD,2000-04-30,-0.11235588926809047
AUD,2000-05-31,-0.0639375219679288
AUD,2000-06-30,0.0776357932017456
AUD,2000-07-31,-0.054831060046097856
AUD,2000-08-31,0.08035932909597684
AUD,2000-09-30,-0.10412783132299129
AUD,2000-10-31,-0.06753062317112749
AUD,2000-11-30,-0.14372421378604214
AUD,2000-12-31,0.03719254497672477
AUD,2001-01-31,0.05350076624978133
AUD,2001-02-28,-0.1648426002695008
AUD,2001-03-31,-0.1408546947115702
AUD,2001-04-30,0.14548151211591767
AUD,2001-05-31,-0.010343380813466458
AUD,2001-06-30,-0.05208516643034444
AUD,2001-07-31,-0.052589370595199386
AUD,2001-08-31,-0.07857404026323526
AUD,2001-09-30,-0.19898419767748934
AUD,2001-10-31,0.05712440066208944
AUD,2001-11-30,0.11392355212295838
AUD,2001-12-31,0.01972388309816294
AUD,2002-01-31,-0.0478148003698226
AUD,2002-02-28,-0.015807827223148756
AUD,2002-03-31,0.09562282421293905
AUD,2002-04-30,-0.03580832856941365
AUD,2002-05-31,0.004912591940971494
AUD,2002-06-30,-0.09332870850280861
AUD,2002-07-31,-0.1478626848613096
AUD,2002-08-31,0.004439205571393318
AUD,2002-09-30,-0.184811721103628
AUD,2002-10-31,0.10048444260182578
AUD,2002-11-30,0.09079030160518714
AUD,2002-12-31,-0.07077646811550982
AUD,2003-01-31,-0.034481092409335175
AUD,2003-02-28,-0.026319533579333157
AUD,2003-03-31,-0.011106127632010054
AUD,2003-04-30,0.13468297054016012
AUD,2003-05-31,0.10558308414425478
AUD,2003-06-30,0.03607947765632309
AUD,2003-07-31,0.03908489835106813
AUD,2003-08-31,0.04898908338073733
AUD,2003-09-30,0.0212368482305384
AUD,2003-10-31,0.08294951458518164
AUD,2003-11-30,0.022297086459656966
AUD,2003-12-31,0.07701668063762898
AUD,2004-01-31,0.032127260706230294
AUD,2004-02-29,0.02898882066970722
AUD,2004-03-31,0.006270307077332128
AUD,2004-04-30,-0.03780930401604752
AUD,2004-05-31,0.0031663909472468606
AUD,2004-06-30,0.030791342818354446
