cur_code,date,mkt,rf
AED,2003-08-31,0.11575938534698156,0.0007000190587690758
AED,2003-09-30,0.05199339572844515,0.0008000217817468961
AED,2003-10-31,0.21546930097279174,0.0007000571770856022
AED,2003-11-30,0.05855754793017967,0.0007000381180570682
AED,2003-12-31,0.21233760124992462,0.0008000435611216989
AED,2004-01-31,0.0891088971889908,0.0007000571724156707
AED,2004-02-29,0.08155484065722622,0.000600024502130324
AED,2004-03-31,0.01668308353867108,0.0009000490055948053
AED,2004-04-30,-0.10109451667127153,0.0008000217805608494
AED,2004-05-31,0.007699471141882221,0.0006000326699518118
AED,2004-06-30,0.07798521621785978,0.0008000217799678746
AED,2004-07-31,-0.11991520247206142,0.0010000272253304476
AED,2004-08-31,0.01766934465331328,0.001100059896542336
AED,2004-09-30,0.09965329850216449,0.001100059896542336
